GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
51760105,7,Voting District 105,Richmond City,2216,2032,59,52,32,6,35,1388,696,677
51760903,4,Voting District 903,Richmond City,6486,893,4270,1106,46,27,144,2441,2221,209
51760503,3,Voting District 503,Richmond City,3518,1091,2260,57,37,10,63,1881,1704,167
51760305,3,Voting District 305,Richmond City,2270,264,1878,44,16,9,59,1075,1034,31
51760706,3,Voting District 706,Richmond City,4574,737,3618,101,17,7,94,2013,1879,124
51760505,3,Voting District 505,Richmond City,2793,1815,374,161,324,8,111,942,779,148
51760810,4,Voting District 810,Richmond City,3659,556,2088,874,86,9,46,1307,1166,131
51760504,3,Voting District 504,Richmond City,5086,2730,1785,157,246,19,149,2333,2026,280
51760410,7,Voting District 410,Richmond City,4593,2438,1599,345,82,14,115,2443,1526,891
51760702,3,Voting District 702,Richmond City,1604,53,1510,15,3,8,15,774,761,7
51760812,4,Voting District 812,Richmond City,4629,877,2898,707,54,12,81,1859,1601,253
51760909,4,Voting District 909,Richmond City,3085,488,2041,478,42,3,33,1293,1156,127
51760911,4,Voting District 911,Richmond City,1790,150,1459,119,36,4,22,857,800,53
51760308,7,Voting District 308,Richmond City,2245,1591,570,31,16,1,36,1456,1056,390
51760806,4,Voting District 806,Richmond City,5989,758,3825,1242,26,35,103,1781,1655,121
51760112,7,Voting District 112,Richmond City,1594,1438,53,41,25,2,35,1095,596,492
51760910,4,Voting District 910,Richmond City,4184,456,2557,1021,56,21,73,1654,1531,119
51760610,3,Voting District 610,Richmond City,3633,168,3328,55,7,11,64,1308,1277,26
51760206,3,Voting District 206,Richmond City,2797,1871,547,115,160,4,100,1207,996,199
51760705,3,Voting District 705,Richmond City,2011,540,1394,33,10,2,32,873,794,69
51760703,3,Voting District 703,Richmond City,3315,212,2967,41,9,9,77,1366,1327,36
51760207,3,Voting District 207,Richmond City,3182,2849,87,92,102,6,46,1899,1345,527
51760404,4,Voting District 404,Richmond City,4700,1944,2307,226,119,18,86,2500,1842,642
51760602,3,Voting District 602,Richmond City,6046,238,5598,95,17,10,88,1350,1338,9
51760309,7,Voting District 309,Richmond City,1788,1492,256,13,6,1,20,1040,535,487
51760802,3,Voting District 802,Richmond City,2692,126,2451,63,8,6,38,1103,1090,11
51760303,3,Voting District 303,Richmond City,1505,139,1294,27,5,8,32,907,876,27
51760409,7,Voting District 409,Richmond City,4051,2979,787,114,77,9,85,2572,1371,1173
51760301,7,Voting District 301,Richmond City,2299,215,1997,40,2,6,39,990,949,38
51760607,3,Voting District 607,Richmond City,2176,1153,618,94,221,3,87,655,491,153
51760307,7,Voting District 307,Richmond City,2161,1420,615,33,42,8,43,1228,925,295
51760213,3,Voting District 213,Richmond City,4345,1679,2027,198,256,10,175,1940,1752,164
51760908,4,Voting District 908,Richmond City,2592,317,2036,137,21,14,67,1008,926,77
51760212,3,Voting District 212,Richmond City,2700,42,2588,14,0,3,53,649,643,3
51760402,3,Voting District 402,Richmond City,4048,3284,585,74,49,7,49,2566,1615,926
51760609,3,Voting District 609,Richmond City,2140,736,1226,83,38,14,43,623,555,62
51760113,3,Voting District 113,Richmond City,2631,2211,147,124,79,3,67,1549,1145,381
51760902,4,Voting District 902,Richmond City,3662,180,1528,1926,6,2,20,751,705,46
51760701,3,Voting District 701,Richmond City,3872,36,3734,48,2,10,42,1278,1268,7
51760204,7,Voting District 204,Richmond City,2980,2334,368,107,90,12,69,1508,1043,450
51760306,3,Voting District 306,Richmond City,1813,182,1504,56,12,6,53,719,690,25
51760501,4,Voting District 501,Richmond City,2561,1517,846,71,70,4,53,1593,1353,222
51760509,3,Voting District 509,Richmond City,3692,443,2993,147,36,7,66,1527,1443,78
51760208,3,Voting District 208,Richmond City,3252,2837,107,93,149,3,63,1862,1318,517
51760211,3,Voting District 211,Richmond City,5295,2576,1110,253,1120,6,230,1405,1201,190
51760102,7,Voting District 102,Richmond City,1536,1291,199,14,10,0,22,974,424,546
51760203,7,Voting District 203,Richmond City,2002,1493,424,26,26,4,29,1235,939,281
51760510,3,Voting District 510,Richmond City,3456,719,2592,70,15,2,58,1560,1463,91
51760302,7,Voting District 302,Richmond City,2087,503,1482,36,22,7,37,1081,965,109
51760707,3,Voting District 707,Richmond City,5662,3366,1708,181,258,10,139,2683,2202,453
51760412,7,Voting District 412,Richmond City,3104,1036,1686,225,84,9,64,1337,1047,272
51760604,3,Voting District 604,Richmond City,2501,150,2261,39,7,8,36,1022,1006,14
51760114,3,Voting District 114,Richmond City,3388,2967,115,162,61,9,74,2076,1503,537
51760111,7,Voting District 111,Richmond City,2014,1870,54,37,28,5,20,1348,694,645
51760106,7,Voting District 106,Richmond City,2378,2312,19,9,9,6,23,1633,455,1169
51760603,3,Voting District 603,Richmond City,2408,155,2165,30,13,5,40,954,929,20
51760304,3,Voting District 304,Richmond City,3062,125,2832,40,1,5,59,1517,1487,26
51760811,4,Voting District 811,Richmond City,3985,581,3069,188,51,10,86,1491,1419,67
51760413,7,Voting District 413,Richmond City,3308,2799,365,61,49,7,27,2359,1235,1113
51760606,3,Voting District 606,Richmond City,3177,113,2967,40,9,6,42,1376,1354,20
51760814,4,Voting District 814,Richmond City,2773,283,1942,480,5,11,52,1121,1063,56
51760101,7,Voting District 101,Richmond City,5226,4534,232,181,180,7,92,2141,1117,1012
51760508,3,Voting District 508,Richmond City,1541,1153,236,44,60,5,43,938,745,187
517701,6,Highland No. 1 Voting District,Roanoke City,3245,1444,1446,171,63,6,115,659,547,107
5177037,6,Garden City Voting District,Roanoke City,3758,3384,185,45,61,6,77,1695,705,970
517709,6,Tinker Voting District,Roanoke City,5736,4260,707,480,102,12,175,1989,1002,962
5177029,6,Raleigh Court No. 5 Voting District,Roanoke City,1255,1194,17,23,5,1,15,869,477,388
5177014,6,Williamson Road No. 5 Voting District,Roanoke City,3124,1580,491,891,88,2,72,976,494,465
5177026,6,Raleigh Court No. 2 Voting District,Roanoke City,2494,1928,234,186,85,5,56,1133,641,476
5177012,6,Williamson Road No. 3 Voting District,Roanoke City,2650,1074,1164,224,63,4,121,853,600,248
5177017,6,Monterey Voting District,Roanoke City,3757,2822,399,275,141,22,98,1640,728,900
5177019,6,Melrose Voting District,Roanoke City,2788,269,2274,125,26,3,91,1015,988,22
5177022,6,Washington Heights Voting District,Roanoke City,6580,2605,3333,346,78,8,210,2507,1924,575
517708,6,Jefferson No. 2 Voting District,Roanoke City,1982,1744,133,37,24,4,40,958,541,407
5177018,6,Peters Creek Voting District,Roanoke City,6011,2135,3237,370,92,18,159,2625,1938,669
5177011,6,Williamson Road No. 2 Voting District,Roanoke City,1520,1196,120,108,60,2,34,741,327,408
5177034,6,South Roanoke No. 2 Voting District,Roanoke City,2676,2407,145,42,43,0,39,1634,672,956
5177010,6,Williamson Road No. 1 Voting District,Roanoke City,2703,1994,389,167,69,10,74,1112,535,554
5177015,6,Williamson Road No. 6 Voting District,Roanoke City,2161,1690,211,151,86,6,17,987,444,530
517707,6,Jefferson-Riverdale Voting District,Roanoke City,4228,3443,382,196,34,15,158,1225,646,562
5177032,6,Grandin Court Voting District,Roanoke City,1689,1572,20,34,31,3,29,1049,555,488
5177013,6,Williamson Road No. 4 Voting District,Roanoke City,2014,1130,621,198,11,5,49,954,606,335
5177023,6,Westside Voting District,Roanoke City,2415,727,1541,78,13,0,56,1050,910,131
5177033,6,South Roanoke No. 1 Voting District,Roanoke City,1802,1745,16,14,14,0,13,1292,571,704
5177020,6,Eureka Park Voting District,Roanoke City,2481,133,2232,56,16,5,39,1170,1145,24
517705,6,Jefferson No. 1 Voting District,Roanoke City,6112,4655,838,338,84,18,179,1434,809,589
5177027,6,Raleigh Court No. 3 Voting District,Roanoke City,1969,1713,109,72,45,5,25,1058,626,420
5177031,6,Fishburn Park Voting District,Roanoke City,1968,1619,186,59,59,2,43,1041,513,522
5177024,6,Raleight Court No. 1 Voting District,Roanoke City,2970,2317,423,89,33,4,104,1263,796,444
5177016,6,Lincoln Terrace Voting District,Roanoke City,2272,354,1739,92,7,2,78,827,785,38
5177035,6,Lee-Hi Voting District,Roanoke City,3468,3174,124,61,59,1,49,2315,969,1333
5177030,6,Wasena Voting District,Roanoke City,1687,1422,135,58,31,2,39,864,501,353
517702,6,Highland No. 2 Voting District,Roanoke City,3095,2317,478,136,66,15,83,1089,787,291
5177028,6,Raleigh Court No. 4 Voting District,Roanoke City,1472,1390,27,19,23,0,13,860,421,429
5177021,6,Villa Heights Voting District,Roanoke City,4950,605,3900,204,100,12,129,1829,1731,94
51775006,9,South Salem No. 1 Voting District,Salem City,2007,1620,237,65,29,4,52,893,447,435
51775001,9,North Salem No. 2 Voting District,Salem City,3500,3175,161,64,52,12,36,1513,649,854
51775004,9,West Salem Voting District,Salem City,1987,1861,32,18,54,6,16,1229,443,767
51775009,9,South Side Hills Voting District,Salem City,3187,3008,79,33,34,9,24,1718,615,1077
51775008,9,East Salem Voting District,Salem City,1633,1383,125,92,18,0,15,573,266,303
51775007,9,South Salem No. 2 Voting District,Salem City,2413,2240,41,72,27,8,25,1281,539,726
51775002,9,Conehurst Voting District,Salem City,2054,1463,455,52,20,3,61,853,419,427
51775010,9,Hidden Valley Voting District,Salem City,3500,2981,257,93,86,3,80,1882,701,1167
51775005,9,North Salem No. 1 Voting District,Salem City,3131,2620,321,96,47,6,41,1558,743,800
51775003,9,Beverly Heights Voting District,Salem City,1390,1302,24,16,37,4,7,883,342,532
51790201,6,Ward No. 2,Staunton City,7047,5815,880,134,26,15,177,3130,1569,1532
51790101,6,Ward No. 1,Staunton City,5806,4564,855,169,62,8,148,2293,1254,1010
51790501,6,Ward No. 5,Staunton City,3282,2613,469,73,57,10,60,1531,828,691
51790401,6,Ward No. 4,Staunton City,3398,2868,383,46,14,4,83,1651,751,890
51790301,6,Ward No. 3,Staunton City,4213,3724,272,91,26,4,96,2392,1167,1207
51800302,4,John F. Kennedy Voting District,Suffolk City,4895,1967,2706,118,15,12,77,2014,1354,647
51800403,4,Southside Voting District,Suffolk City,4829,362,4290,95,10,11,61,1982,1880,98
51800401,4,Airport Voting District,Suffolk City,1668,1084,525,26,6,10,17,864,406,453
51800601,4,Lakeside Voting District,Suffolk City,4376,2054,2108,115,14,11,74,2003,1174,813
51800102,4,Driver Voting District,Suffolk City,8339,5885,1676,270,278,30,200,4389,1785,2566
51800603,4,Elephants Fork/Westhaven Voting District,Suffolk City,3324,1882,1304,65,30,5,38,1233,510,717
51800502,4,Holland Voting District,Suffolk City,2399,1825,494,33,12,6,29,1305,523,774
51800103,3,Harbour View Voting District,Suffolk City,4402,1991,1884,231,148,7,141,2112,1407,696
51800203,4,King's Fork Voting District,Suffolk City,8502,4591,3153,340,172,17,229,3547,2003,1524
51800705,3,Yeates Voting District,Suffolk City,9037,2987,5076,476,208,27,263,3303,2513,778
51800503,4,Holy Neck Voting District,Suffolk City,1987,1256,633,41,9,13,35,1120,609,494
51800301,4,White Marsh Voting District,Suffolk City,4225,404,3659,61,15,15,71,2015,1854,158
51800504,4,Lake Cohoon Voting District,Suffolk City,1674,1409,208,17,12,8,20,983,311,669
51800201,3,Ebenezer Voting District,Suffolk City,2239,1879,237,46,46,4,27,1493,453,1030
51800701,4,Hollywood Voting District,Suffolk City,1813,46,1724,9,6,6,22,837,824,8
51800602,4,Olde Towne Voting District,Suffolk City,1360,587,704,39,8,5,17,649,410,229
51800104,3,Bennetts Creek Voting District,Suffolk City,3812,2599,806,89,209,5,104,1936,828,1098
51800703,4,Nansemond River Voting District,Suffolk City,5323,2514,2384,178,103,13,131,2483,1532,932
51800501,4,Kilby's Mill Voting District,Suffolk City,4423,3238,946,95,43,11,90,2232,797,1421
51800202,4,Chuckatuck Voting District,Suffolk City,2475,1683,690,33,16,9,44,1502,618,866
51800303,4,Cypress Chapel Voting District,Suffolk City,757,569,155,8,2,6,17,401,156,243
51800402,4,Whaleyville Voting District,Suffolk City,2726,2222,409,30,12,1,52,1460,499,951
518100033,2,Capps Shop Voting District,Virginia Beach City,2014,1870,29,61,7,7,40,1337,413,915
518100092,2,Little Neck Voting District,Virginia Beach City,2656,2300,139,86,64,7,60,1586,618,957
518100023,2,Arrowhead Voting District,Virginia Beach City,4716,3369,717,255,182,34,159,2539,1161,1352
518100013,2,Mt.Trashmore Voting District,Virginia Beach City,6066,4213,865,445,288,29,226,2786,1282,1481
518100079,2,Pleasant Hill Voting District,Virginia Beach City,4374,2233,1319,297,284,5,236,1873,1259,603
518100051,2,Stratford Chase Voting District,Virginia Beach City,3979,2757,552,197,328,16,129,2102,907,1167
518100076,2,Village Voting District,Virginia Beach City,5620,2945,1559,608,204,21,283,1878,1299,565
518100032,2,Creeds Voting District,Virginia Beach City,1765,1582,107,32,23,2,19,1149,363,773
518100081,2,Rock Lake Voting District,Virginia Beach City,5668,2624,1416,529,837,16,246,2379,1424,931
518100072,2,Rudee Voting District,Virginia Beach City,3956,3485,187,128,47,14,95,2031,884,1129
518100022,2,Point O' View Voting District,Virginia Beach City,3344,2418,504,184,133,17,88,1882,810,1054
518100030,2,Redwing Voting District,Virginia Beach City,7580,5517,1053,524,208,25,253,2205,899,1295
518100059,2,Shelton Park Voting District,Virginia Beach City,3994,2473,849,295,242,16,119,1756,894,847
518100083,2,Strawbridge Voting District,Virginia Beach City,5131,3992,411,289,248,11,180,2425,968,1443
518100036,2,Windsor Oaks Voting District,Virginia Beach City,6507,3693,1652,531,319,17,295,2812,1658,1128
518100018,2,Thoroughgood Voting District,Virginia Beach City,4626,3603,375,190,319,8,131,2602,1090,1487
518100090,2,Lake Joyce Voting District,Virginia Beach City,2752,2410,107,88,61,12,74,1395,584,800
518100037,2,Chesapeake Beach Voting District,Virginia Beach City,8310,5409,1421,857,242,46,335,1839,952,872
518100049,2,Lynnhaven Voting District,Virginia Beach City,3791,3506,50,96,85,4,50,2187,794,1376
518100017,2,Ocean Park Voting District,Virginia Beach City,3036,2802,47,78,64,3,42,1804,777,1010
518100055,2,Magic Hollow Voting District,Virginia Beach City,7309,3585,2072,741,554,28,329,2606,1691,894
518100054,2,Cromwell Voting District,Virginia Beach City,3221,1828,610,258,346,9,170,1509,817,678
518100073,2,Dahlia Voting District,Virginia Beach City,7710,3556,2330,755,729,13,327,3000,1814,1161
518100063,2,Culver Voting District,Virginia Beach City,6948,4940,1065,417,306,20,200,2716,1162,1524
518100071,2,Round Hill Voting District,Virginia Beach City,7208,3076,2204,592,1001,13,322,3188,1929,1248
518100084,2,Tallwood Voting District,Virginia Beach City,5459,2723,1322,391,780,14,229,2373,1223,1126
518100008,2,London Bridge Voting District,Virginia Beach City,5566,4037,758,364,189,19,199,2588,1374,1184
518100065,2,Colonial Voting District,Virginia Beach City,4354,2076,898,253,917,5,205,1802,850,942
518100035,2,Courthouse Voting District,Virginia Beach City,3833,3100,305,119,236,4,69,1809,633,1166
518100038,2,Witchduck Voting District,Virginia Beach City,4577,3877,230,121,245,11,93,2772,980,1764
518100034,2,Blackwater Voting District,Virginia Beach City,1219,1049,107,21,10,2,30,685,237,442
518100070,2,Corporate Landing Voting District,Virginia Beach City,6611,4398,960,612,291,21,329,2294,1223,1052
518100040,2,Bonney Voting District,Virginia Beach City,3442,2511,428,204,153,29,117,1381,616,750
518100025,2,Avalon Voting District,Virginia Beach City,4587,3413,640,174,221,19,120,2611,1032,1559
518100056,2,Edinburgh Voting District,Virginia Beach City,1998,1640,139,107,63,12,37,1166,485,672
518100028,2,Thalia Voting District,Virginia Beach City,2885,2336,263,118,83,17,68,1698,712,968
518100029,2,Holland Voting District,Virginia Beach City,7820,3572,2409,859,589,35,356,2879,1831,1024
518100062,2,Landstown Voting District,Virginia Beach City,4972,3286,745,332,395,9,205,2443,1093,1333
518100041,2,College Park Voting District,Virginia Beach City,3515,1301,1717,231,116,14,136,1743,1248,481
518100057,2,Sherry Park Voting District,Virginia Beach City,2499,1884,393,78,80,12,52,1418,565,836
518100015,2,Old Donation Voting District,Virginia Beach City,5616,3711,1001,425,251,33,195,2406,1242,1133
518100026,2,Fairfield Voting District,Virginia Beach City,3299,2450,436,105,232,8,68,2045,794,1228
518100086,2,Hagood Voting District,Virginia Beach City,3952,2863,378,137,446,7,121,1959,861,1089
518100064,2,Rosemont Forest Voting District,Virginia Beach City,5723,3120,1298,384,639,14,268,2887,1455,1413
518100053,2,Shannon Voting District,Virginia Beach City,3328,2385,491,194,154,6,98,1865,817,1034
518100045,2,Timberlake Voting District,Virginia Beach City,6534,2457,2441,577,683,33,343,2361,1639,703
518100043,2,Bellamy Voting District,Virginia Beach City,5233,2376,1416,448,699,13,281,2144,1342,781
518100052,2,Homestead Voting District,Virginia Beach City,5727,3405,1045,266,806,24,181,2802,1258,1522
518100003,2,Ocean Lakes Voting District,Virginia Beach City,6974,5081,809,539,238,18,289,3173,1455,1689
518100004,2,Linkhorn Voting District,Virginia Beach City,4914,4073,349,265,74,10,143,2239,952,1267
518100091,2,Lexington Voting District,Virginia Beach City,5257,2796,1328,457,405,16,255,1839,1061,760
518100014,2,Malibu Voting District,Virginia Beach City,4747,3648,537,279,156,9,118,2372,1123,1220
518100067,2,Eastern Shore Voting District,Virginia Beach City,7856,4969,1422,823,264,27,351,2610,1513,1068
518100019,2,Lake Smith Voting District,Virginia Beach City,2297,1826,265,84,64,4,54,1263,516,737
518100077,2,Brookwood Voting District,Virginia Beach City,4811,3091,812,457,225,20,206,2107,1120,970
518100012,2,Plaza Voting District,Virginia Beach City,5585,3116,1574,431,212,13,239,2467,1448,997
518100016,2,Aragona Voting District,Virginia Beach City,7280,3873,2132,651,328,32,264,3086,1802,1252
518100005,2,Seatack Voting District,Virginia Beach City,5987,3019,1854,711,143,32,228,2255,1513,722
518100088,2,North Landing Voting District,Virginia Beach City,4890,3013,1273,256,214,12,122,1609,673,925
